index,galaxyID,redshift,lum_disk_g_abs,lum_disk_r_abs,lum_disk_i_abs,lum_disk_z_abs,lum_bulge_g_abs,lum_bulge_r_abs,lum_bulge_i_abs,lum_bulge_z_abs,lum_disk_g,lum_disk_r,lum_disk_i,lum_disk_z,lum_bulge_g,lum_bulge_r,lum_bulge_i,lum_bulge_z,mag_g,mag_r,mag_i,mag_z,lum_g_abs,lum_r_abs,lum_i_abs,lum_z_abs,mag_g_,mag_r_,mag_i_,mag_z_,mag_bulge_g,mag_bulge_r,mag_bulge_i,mag_bulge_z,mag_disk_g,mag_disk_r,mag_disk_i,mag_disk_z,adu_bulge_g,adu_bulge_r,adu_bulge_i,adu_bulge_z,adu_disk_g,adu_disk_r,adu_disk_i,adu_disk_z,hlr_disk,hlr_bulge,sersic_disk,sersic_bulge,axisratio_disk,axisratio_bulge,beta,lum_bulge,lum_disk,bt_flux_ratio,bd_flux_ratio,sed_bulge_orig_g,sed_bulge_orig_r,sed_bulge_orig_i,sed_bulge_orig_z,sed_disk_orig_g,sed_disk_orig_r,sed_disk_orig_i,sed_disk_orig_z,histID,angledist
2908,1437526897,0.1913620110172069,10587362.0,15289042.0,16560288.0,17383996.0,28203628.0,59628084.0,79202320.0,91648264.0,1.2387775255452987e-09,1.7888990345968963e-09,1.937641571712465e-09,2.0340197973674046e-09,3.299974079910068e-09,6.976802145581625e-09,9.267091645265048e-09,1.0723333473548053e-08,20.644121,19.929495,19.662958,19.52206,38790990.0,74917130.0,95762610.0,109032260.0,20.66754970507605,19.95292339282019,19.686386918592284,19.54548988299353,21.013614272641966,20.2007499690531,19.892531966733763,19.73406586604101,22.07740697817785,21.67842659907324,21.59170660929663,21.539002990293334,3931.4638887566966,8311.894311371354,11040.461136012082,12775.374899797183,1475.8329717153224,2131.22528672254,2308.4334368269765,2423.2532500514844,0.9470341257390852,0.4866076336595484,1.0,4.0,0.29766983,0.40141156,140.80354,3.0267201344304795e-08,6.999337929222065e-09,0.8121817033277838,4.324295139425137,0.1090280571172198,0.2305069341534968,0.3061760355423843,0.3542889731868991,0.1769850236928355,0.2555810617423428,0.2768322393795686,0.2906016751852529,4576,0.18774560574295113
2909,1437526898,0.1915407972039313,97706856.0,151896700.0,183545900.0,207447170.0,24755868.0,59011524.0,84579610.0,103111380.0,1.1408373229345169e-08,1.7735646529303233e-08,2.143104606215437e-08,2.4221787448146523e-08,2.8905258010817966e-09,6.890258399275645e-09,9.875619881885232e-09,1.203941148567515e-08,19.401993,18.81177,18.551159,18.391645,122462720.0,210908220.0,268125500.0,310558530.0,19.421470704659487,18.83124643860724,18.570635858162905,18.411121907815005,21.15728551445868,20.21413857041266,19.823316875084902,19.608214440926577,19.666668716057803,19.187610688790347,18.9821200996485,18.849211278542544,3444.179632897805,8210.026744141625,11767.2031161467,14345.45156977382,13593.538250155689,21132.73584535664,25535.946520769576,28861.27338132821,1.5504410765204406,0.8321590371092225,1.0,4.0,0.64518094,0.9414629,90.90952,3.1695815567917835e-08,7.47968532689493e-08,0.2976337799973036,0.4237587573033514,0.0911958138950473,0.2173870560874769,0.3115748247260995,0.3798423052913761,0.1525247456133195,0.2371174523961473,0.2865231756000762,0.323834626390457,4577,0.15893018771204773
2914,1437526943,0.198263908376264,17288756.0,26606158.0,31078672.0,34460828.0,22405030.0,57208692.0,83715460.0,102827176.0,1.868588683467756e-09,2.8756240256238887e-09,3.359018542929321e-09,3.724565939556977e-09,2.421561452763956e-09,6.1831814150180254e-09,9.048062762287394e-09,1.111367898989681e-08,20.752207,19.940712,19.599215,19.404932,39693784.0,83814850.0,114794130.0,137288000.0,20.72243776569772,19.91094198475289,19.569445517162563,19.37516298542428,21.34337988148141,20.32558884869028,19.912229445080044,19.68897428760934,21.6248342062037,21.156788733104943,20.988087322811367,20.875929262737515,2901.6701855522388,7409.08300929918,10841.970517399272,13317.11913480738,2239.06302126055,3445.7558866046525,4024.992457522457,4463.0144699096045,0.900537096069587,0.4774030846273665,1.0,4.0,0.9283427,0.9891975,72.27982,2.8766484619966188e-08,1.1827797191577945e-08,0.7086339094139515,2.4321079823905905,0.0841799656130399,0.2149439161116317,0.3145349564111694,0.3863411618641589,0.1579828220060525,0.2431241254671341,0.2839936441960824,0.3148994083307307,4584,0.19804136258273317
2915,1437526946,0.1985926920404108,51345310.0,92206830.0,118313580.0,137813740.0,4390095.0,10619550.0,15374556.0,18862376.0,5.528878974287921e-09,9.928859769516276e-09,1.2740043468739385e-08,1.4839826190852589e-08,4.727267947436363e-10,1.1435164444498974e-09,1.6555369730954232e-09,2.0311064601591686e-09,20.383686,19.718752,19.433783,19.261507,55735410.0,102826380.0,133688140.0,156676130.0,20.35765164339228,19.692717723485664,19.40774791681452,19.235473804113106,23.116795949575145,22.157715491887764,21.75597422563716,21.533988647100166,20.44672840082331,19.811072282430366,19.540394477483467,19.374748401281074,566.6065884752246,1370.609706907599,1984.313603676072,2434.4706393753568,6626.872877776691,11900.661079167954,15270.11152768071,17786.915402259863,0.7620579931477508,0.4308671795253442,1.0,4.0,0.9655311,0.9989174,5.733321,5.3028866724481266e-09,4.303760840339616e-08,0.1096986421865996,0.1232151719265714,0.0891451448200794,0.2156402754561813,0.3121953171144461,0.383019262609293,0.1284662070170204,0.2307019944448836,0.2960209656754675,0.3448108328626285,4585,0.10325039211769751
2916,1437526953,0.1988314253096776,70318856.0,110876180.0,132698470.0,149266350.0,16526252.0,43851424.0,65583980.0,81319176.0,7.551582154485152e-09,1.1907056041958895e-08,1.4250564159901189e-08,1.6029798175648842e-08,1.7747635439844867e-09,4.709229210333902e-09,7.043100837516553e-09,8.732912771687536e-09,19.902151,19.275095,19.005804,18.841934,86845100.0,154727600.0,198282450.0,230585540.0,19.878825604174587,19.25177043602273,18.982479035113307,18.81860917732522,21.68025320694253,20.62073057815835,20.18369501755044,19.9502069346647,20.108010231707546,19.613594471667263,19.418525158617943,19.29078525230691,2127.642795835284,5645.569637346853,8443.489992570652,10469.289907866914,9053.070602200554,14274.542939057974,17084.01470423561,19217.0136700488,1.3663121086966823,0.7116052772641955,1.0,4.0,0.3003366,0.71605945,143.62273,2.226000636352248e-08,4.9739000531994084e-08,0.3091710194812233,0.4475364770409716,0.0797288243673376,0.2115555444507273,0.3164015745419115,0.3923140566400235,0.1518241957451115,0.2393907102441844,0.2865068556891357,0.3222782383215682,4586,0.1917663460254676
2928,1437527142,0.1977570714748899,60662836.0,61852096.0,58268548.0,56359920.0,46251696.0,90571750.0,116153690.0,133360790.0,6.594244269276395e-09,6.723521001405466e-09,6.333977712166182e-09,6.126503689975776e-09,5.027707122916751e-09,9.845439597852208e-09,1.2626277956777308e-08,1.449674493524088e-08,19.65296,19.26792,19.121548,19.030266,106914530.0,152423840.0,174422240.0,189720700.0,19.640881019987123,19.25583978310968,19.10946746484186,19.018186527647035,20.55065293923761,19.820990759290712,19.55088992730524,19.40090079919245,20.25616546288873,20.23508568421747,20.29988666192438,20.336046415723818,6021.973281732484,11792.440571656403,15123.211611957682,17363.596311806217,7898.30344426095,8053.148847861256,7586.567657292534,7338.0629610516735,1.05216048484142,0.5735389619502896,1.0,4.0,0.68405867,0.9363861,74.177185,4.199616961278714e-08,2.5778246672823823e-08,0.6196463490856099,1.6291322290788908,0.119718230869448,0.234436464066418,0.3006529678137313,0.3451923372504025,0.2558065240064365,0.2608215838522505,0.2457101724753054,0.2376617196660075,4608,0.35544214331206603
2933,1437527179,0.1904367374794313,40532920.0,72792136.0,89547310.0,101434420.0,7030041.0,17655024.0,25865596.0,31868808.0,4.794234652007951e-09,8.609855310586227e-09,1.0591658290021732e-08,1.1997665196479498e-08,8.315133898417125e-10,2.088236678800996e-09,3.0593830962460356e-09,3.769443230130257e-09,20.447796,19.74998,19.485332,19.328867,47562960.0,90447160.0,115412910.0,133303224.0,20.43528326368829,19.73746784544489,19.47282083845636,19.31635387754938,22.5110615096142,21.51128538465997,21.096649249558656,20.87004073477289,20.60893543577692,19.973244746690003,19.74832423544428,19.61299188948175,989.863695290258,2485.912545834283,3642.003008212691,4487.285541690109,5707.235924455863,10249.486348285884,12608.699831153192,14282.467490730536,0.9706162176306462,0.5093340832749712,1.0,4.0,0.95499974,0.97793794,169.83794,9.748576395019002e-09,3.599341344909541e-08,0.2131209514111975,0.2708433227591912,0.0852958353197294,0.2142092776385281,0.3138287526863761,0.3866661343553664,0.1331975968583464,0.239206328368889,0.2942665309876716,0.3333295437850928,4615,0.13787681209213648
2934,1437527183,0.1909542041510632,37275500.0,44165680.0,44254812.0,44434428.0,40187276.0,87124936.0,117529730.0,137970610.0,4.3822838045792945e-09,5.192325743734169e-09,5.202804767228155e-09,5.223921122170567e-09,4.724606096191764e-09,1.0242819598914117e-08,1.3817349405535653e-08,1.6220476192625237e-08,19.918236,19.345385,19.118626,18.988377,77462776.0,131290616.0,161784540.0,182405040.0,19.91183747038925,19.33898557410324,19.112228047705536,18.98197759375656,20.624347817755584,19.78421319708908,19.45920099005783,19.285102975226287,20.70601094946945,20.5218576310643,20.519668948508148,20.51527131781662,5626.792149998803,12198.732870277488,16455.822869933534,19317.85090704936,5219.100024331425,6183.8215380701,6196.299774618537,6221.447961474577,0.9191679629512284,0.5146508535174446,1.0,4.0,0.87086964,0.98008543,55.1872,4.5005251293266784e-08,2.0001335437712186e-08,0.6923183258261962,2.250113047858249,0.1049790346919613,0.2275917018166561,0.307016209928403,0.3604130535629795,0.2190996381726876,0.2595989835793946,0.2601228242990686,0.2611785539488491,4616,0.30575574342346784
2935,1437527188,0.1873054277407029,57829824.0,68162640.0,67783860.0,68152140.0,37894944.0,93609920.0,135717840.0,166623380.0,7.098172420376479e-09,8.366447104498141e-09,8.319953771230534e-09,8.365158800137638e-09,4.651316687034699e-09,1.1489907719152081e-08,1.6658334693904293e-08,2.045175505313481e-08,19.641644,19.071941,18.822784,18.667572,95724770.0,161772560.0,203501700.0,234775520.0,19.638546567059137,19.06884418020305,18.81968722829876,18.664474349117853,20.644653897381403,19.662802081204035,19.25951467046795,19.03676734457073,20.185727934933283,20.00724063406048,20.01329169759808,20.007408719158747,5522.534543243581,13642.035254313134,19778.53553004,24282.48125610988,8427.695310721721,9933.533171463489,9878.325238263633,9931.995459397363,1.4539844306193708,0.7569110492056813,1.0,4.0,0.21857788,0.65021473,94.95678,5.32513141532259e-08,3.21497320962428e-08,0.6235440488360199,1.6563536964616676,0.0873465133602533,0.2157676344568501,0.3128248640897067,0.3840609880931898,0.220784733441507,0.2602339539498751,0.2587876429044485,0.2601936697041694,4618,0.3638627038779572
2936,1437527210,0.1902743662721275,102488720.0,130606560.0,137788830.0,144306610.0,126883380.0,279091330.0,394727260.0,481559900.0,1.2145500901313513e-08,1.5477626392927723e-08,1.6328767110527584e-08,1.7101160256025022e-08,1.5036407968199873e-08,3.3073922035079873e-08,4.677744364437236e-08,5.7067611798575056e-08,18.72362,18.093811,17.80914,17.633766,229372100.0,409697900.0,532516100.0,625866500.0,18.72518291289004,18.095374010149555,17.81070222670229,17.635328672472554,19.368021390978413,18.512167833391743,18.13579072767885,17.91990747267397,19.599842927996235,19.336621664110737,19.27849998289736,19.22831764036806,17897.461778059835,39367.04953071907,55678.0105465509,67926.15173718832,14456.488957097648,18422.61746644505,19435.691942630205,20355.0861051926,1.1078095892813655,0.75564209649422,1.0,4.0,0.5382895,0.7118645,49.827126,1.5195538544622713e-07,6.105305466079385e-08,0.7133772979600284,2.4889082308062123,0.0989528005185757,0.2176554333527635,0.3078366719932317,0.375555094135429,0.1989336994583226,0.2535110328089789,0.2674518073616665,0.280103460371032,4620,0.27586230675781276
2944,1437527251,0.1984038797635476,36119524.0,46336136.0,48760760.0,50943344.0,30279738.0,76848370.0,112997416.0,139548800.0,3.897666690905086e-09,5.0001440606815434e-09,5.261785624980997e-09,5.497308835138458e-09,3.267494061236209e-09,8.292726338956161e-09,1.2193579023751202e-08,1.5058744737863143e-08,20.156212,19.48523,19.189455,19.011929,66399264.0,123184504.0,161758180.0,190492140.0,20.165427518461737,19.49444491920332,19.19866998252729,19.021143508528265,21.01795513686994,20.006749225233587,19.588164878462347,19.359020782087835,20.82647998390058,20.5560358291612,20.50065953788617,20.453116489027533,3915.776946796379,9938.030148450192,14612.820467993277,18046.446035052577,4670.979985924724,5992.191280996858,6305.741815135514,6587.997176837151,1.1947101185050453,0.6216864035482849,1.0,4.0,0.79135036,0.9763915,97.63113,3.881254416180671e-08,1.9656905211706093e-08,0.6638089562613386,1.974498059682116,0.0841865876380212,0.213661007102636,0.3141658750439949,0.3879865302153477,0.1982849165951689,0.2543708497906435,0.2676811918810401,0.2796630417331475,4630,0.31053383661730066
2945,1437527259,0.1995582412777712,81654536.0,126568540.0,147843520.0,162798780.0,6295696.5,13872705.0,19099404.0,22763982.0,8.697449280102479e-09,1.3481473072110948e-08,1.5747582027564307e-08,1.7340544928514545e-08,6.705873719886901e-10,1.477653944915748e-09,2.034376741035021e-09,2.424709914338089e-09,19.851028,19.342884,19.155201,19.040394,87950230.0,140441250.0,166942930.0,185562770.0,19.873325820558367,19.365181918733416,19.177498813264663,19.0626907306841,22.73630857049733,21.878514285676776,21.531368489854632,21.340796943300067,19.953967328660784,19.47810411035329,19.30941104470998,19.204790588014426,804.4083532338848,1772.5328218629577,2440.352730032937,2908.581400966408,10433.092756404803,16171.799783044216,18890.157638000182,20800.97848466268,1.9375430662554307,0.8979411763433509,1.0,4.0,0.6082439,0.97219807,168.12988,6.607327972277549e-09,5.5267049308292286e-08,0.1067861732541819,0.1195527917138394,0.1014914217253927,0.2236387469406204,0.3078969370305308,0.366972894303456,0.157371308160534,0.2439331602420159,0.2849364889453158,0.3137590426521343,4631,0.15093554439713555
2948,1437527359,0.1913959988524194,29820352.0,55503264.0,71555180.0,83235810.0,9010864.0,23612176.0,35145176.0,43665596.0,3.487754156973542e-09,6.491597928732519e-09,8.369012300095231e-09,9.735164756786806e-09,1.053900315258627e-09,2.761652939811986e-09,4.1105393505523606e-09,5.107078178959567e-09,20.677813,19.905111,19.580349,19.3921,38831216.0,79115440.0,106700360.0,126901410.0,20.666824542401763,19.894124232648345,19.56936236512515,19.38111182343814,22.25286122453067,21.206936799405547,20.7751130689368,20.53942795884464,20.953495465634795,20.278980695126982,20.00317450654361,19.839001857160063,1255.6121519225137,3290.222593196609,4897.278162917807,6084.554934079475,4155.2945439441855,7734.063294355499,9970.80441645992,11598.43137267933,1.2630554385674555,0.6127538490475277,1.0,4.0,0.7757651,0.9949439,25.233456,1.3033170784582541e-08,2.8083529142588098e-08,0.3169799815565935,0.4640860884655467,0.080862893558095,0.2118941895622205,0.315390450949414,0.3918524659302704,0.1241921459764072,0.2311532690367744,0.2980042893459514,0.3466502956408668,4640,0.11711616846509816
2954,1437527547,0.1901846060144953,38599036.0,64963290.0,80155820.0,90490824.0,5179537.5,11862446.0,16599570.0,19835160.0,4.579033279303655e-09,7.706644847828792e-09,9.508946997647385e-09,1.0734996816246036e-08,6.1445254047255e-10,1.40725112799155e-09,1.9692197828809524e-09,2.353060367648325e-09,20.545782,19.93517,19.684748,19.54224,43778572.0,76825736.0,96755390.0,110325980.0,20.522316848953658,19.91170421810954,19.66128245564311,19.51877609463542,22.83974305363505,21.940034782608443,21.57522813053935,21.381881391724043,20.65902963848918,20.093801176269945,19.86563340397685,19.73395959111064,731.3121326644712,1674.8892184724348,2343.7363071014383,2800.576519606589,5449.895119837503,9172.327005281568,11317.39928676,12776.62545082611,1.0423162068844234,0.524518259292937,1.0,4.0,0.9293049,0.9852528,1.5334296,6.343983818993377e-09,3.2529621941025866e-08,0.1631951473232782,0.1950218523148802,0.0968559379453019,0.2218245246644224,0.3104075102565249,0.3709120271337506,0.1407650679355314,0.2369115745595976,0.2923165390202605,0.3300068184846102,4651,0.11504255053632383
2960,1437527623,0.1920543335151276,56810256.0,87552370.0,104297000.0,117404690.0,11036702.0,28153160.0,41473150.0,51313040.0,6.593635185658277e-09,1.016169307450246e-08,1.2105144941360304e-08,1.3626478289738104e-08,1.2809656018485e-09,3.2675731358216502e-09,4.813547000527933e-09,5.955605368487541e-09,20.05318,19.473621,19.222836,19.064106,67846960.0,115705530.0,145770140.0,168717730.0,20.068688012098768,19.48912820908973,19.23834285829017,19.07961330506752,22.040415621733167,21.02369628045509,20.603097296690443,20.371944523787,20.26144704911659,19.791844702696302,19.601835823988417,19.473301983808973,1526.981415166454,3895.1257934696064,5738.007100441452,7099.408896993991,7859.975283417418,12113.290119503494,14429.978047768498,16243.48480382362,0.7309658625926824,0.4256467287532633,1.0,4.0,0.2716079,0.5329251,124.01472,1.5317691106685622e-08,4.248695149125914e-08,0.2649906723448929,0.3605272015659655,0.083626576550406,0.2133202356660896,0.3142473675617936,0.3888058202217107,0.1551921625404703,0.2391722138225997,0.2849143181619569,0.320721305474973,4659,0.18885267589517582
2962,1437527670,0.1932221565732512,44409700.0,76505520.0,93499260.0,106059420.0,38321228.0,97581460.0,143343260.0,177373650.0,5.08494207215223e-09,8.759935478351576e-09,1.0705731891231315e-08,1.2143878873910436e-08,4.3878075747179906e-09,1.1173145078808472e-08,1.64129047034416e-08,2.0309407905519144e-08,19.849983,19.042236,18.708006,18.513027,82730930.0,174086980.0,236842530.0,283433100.0,19.867006695716025,19.059260046927573,18.725028193442466,18.530049479453208,20.702577984778525,19.687757647483,19.270234263388755,19.038953936545493,20.542482293097617,19.95194450661385,19.734156287161948,19.59730402275765,5235.628294787059,13332.050222690146,19584.220698503446,24233.627355219665,6067.462247255738,10452.548644254852,12774.310998995566,14490.333829453106,0.7607188235717318,0.4752644080198606,1.0,4.0,0.5120409,0.8539411,125.09964,5.2283265262487206e-08,3.669448831564557e-08,0.5875992948796628,1.424826244385926,0.0839237653754779,0.2137042188379116,0.3139225037421471,0.3884495120444633,0.1385750817834998,0.238726295145677,0.2917531447705865,0.3309454783002365,4663,0.15151593049203627
2967,1437527720,0.2004752295631817,76265340.0,117792920.0,137344180.0,151698900.0,35830680.0,86003220.0,122616730.0,148314140.0,8.040279433653973e-09,1.2418327320079944e-08,1.4479519533637917e-08,1.5992866797898647e-08,3.777451941725571e-09,9.06689576924156e-09,1.2926877629041972e-08,1.56360292747337e-08,19.635555,18.986542,18.72226,18.566679,112096024.0,203796130.0,259960900.0,300013060.0,19.620281942112623,18.97126842282552,18.706986196263017,18.55140615247029,20.85861969731588,19.907970912678422,19.522883184178056,19.316300637943925,20.038439519627275,19.56645894788045,19.39973045132893,19.29180074475545,4534.737173486236,10884.578977898502,15518.392294003072,18770.6687130499,9652.15288195112,14907.898281596194,17382.32314825604,19199.04834022968,1.4256566355488391,0.7710807736517948,1.0,4.0,0.9328752,0.9822898,62.952793,4.1407254614742813e-08,5.093099308527047e-08,0.4484301537675471,0.8130065510797341,0.0912268199589873,0.2189687050777297,0.3121886728375906,0.3776158021256924,0.157866017231612,0.2438264867737827,0.2842970018408306,0.3140104941537746,4669,0.17902729895277678
2972,1437527785,0.1995495296022249,46376056.0,69198890.0,80880360.0,89772220.0,8635830.0,20692336.0,29571224.0,35895212.0,4.940238355102337e-09,7.371455258780941e-09,8.615831153075313e-09,9.563043012882878e-09,9.199372078804103e-10,2.204264201836595e-09,3.1500931714784593e-09,3.823760029978352e-09,20.365694,19.832542,19.608906,19.468777,55011890.0,89891224.0,110451580.0,125667440.0,20.382677804468457,19.849526177881543,19.62588955068428,19.485761415003125,22.393059026239698,21.444294940470044,21.056646596430127,20.84622789525825,20.568085204599683,20.13357092046577,19.964211474893872,19.85096384191353,1103.510295801951,2644.125252100542,3778.69084519494,4586.789840492732,5926.0582788105485,8842.430027520739,10335.117299031344,11471.34821971518,0.7348708182547609,0.4073669106616838,1.0,4.0,0.25397608,0.67008066,0.66053283,1.0098054611173817e-08,3.0490567779841466e-08,0.2487902770853619,0.3311860977739564,0.0911004463691904,0.2182861289457683,0.311950349714013,0.3786630749710282,0.1620250378757092,0.2417618917527622,0.2825736253409844,0.3136394450305441,4677,0.1862041868753348
2975,1437527831,0.1887662198485458,46783304.0,60157064.0,64255468.0,67675480.0,16364802.0,42139524.0,61931500.0,76870120.0,5.643544194950227e-09,7.2568424044222675e-09,7.751239057350574e-09,8.163800476535045e-09,1.974112113174189e-09,5.0833578149078525e-09,7.470895108035662e-09,9.272964419717026e-09,20.10616,19.582407,19.354525,19.207048,63148104.0,102296590.0,126186970.0,144545600.0,20.10770574546871,19.583953771362875,19.35607090927181,19.208594712982748,21.573829803238485,20.546882304916952,20.12882724739132,19.89421263671932,20.433379564056967,20.160389098892782,20.08883133865413,20.032527599106405,2346.7567662072443,6042.923244990745,8881.147869452925,11023.384227688632,6708.851430108528,8626.6933468636,9214.408557910125,9704.852974709149,1.2037954155228254,0.6075922311485088,1.0,4.0,0.7691189,0.9025392,112.058365,2.3801329455834733e-08,2.8815426133258115e-08,0.4523526619867951,0.8259924710307623,0.0829412304262592,0.2135745367940332,0.3138856751142846,0.3895985576654229,0.1958513900056717,0.2518389176951239,0.2689960782329713,0.2833136140662332,4680,0.3037904656365526
2976,1437527834,0.1939862131774832,390735170.0,545382500.0,620718460.0,681620800.0,167640580.0,335957760.0,455453150.0,542765900.0,4.4346033130070366e-08,6.189755346727488e-08,7.044771651267606e-08,7.735975873407857e-08,1.9026171688541432e-08,3.812913537523156e-08,5.169112569274909e-08,6.1600580090089e-08,17.815939,17.320395,17.10355,16.963459,558375740.0,881340300.0,1076171600.0,1224386700.0,17.802755282989626,17.307211803070192,17.09036772119153,16.950275348297243,19.109122203460817,18.354360507599,18.023962424865847,17.83353988992322,18.19036428796399,17.828318523040895,17.68783514367688,17.586213992706423,22717.00735370225,45525.61244458339,61718.452759423206,73550.231503271,52948.57601680242,73904.79059498307,84113.54609392997,92366.48202791176,1.367461863098337,1.081544232382575,1.0,4.0,0.63076764,0.8807664,64.51865,1.704470128466111e-07,2.5405106184409984e-07,0.4015259974283716,0.6709162512083238,0.1116252851826616,0.2237006570944194,0.3032679341533282,0.3614061235695905,0.1745557097770237,0.243642117478963,0.277297348575136,0.3045048241688771,4681,0.16809041922849693
2977,1437527849,0.1902487278815565,34401284.0,59385556.0,71233520.0,78907304.0,6090593.0,13584802.0,18757564.0,22249194.0,4.077977516553764e-09,7.039648456419387e-09,8.444123368693747e-09,9.353784732060945e-09,7.21987634231539e-10,1.610361915645261e-09,2.223548470441405e-09,2.6374511398586463e-09,20.615858,19.976412,19.74878,19.621794,40491876.0,72970360.0,89991090.0,101156500.0,20.607810303259416,19.968364521551653,19.740731998968645,19.613746687460463,22.664581820059343,21.79359702735,21.443288609076067,21.257944389868303,20.78479318289809,20.192028566885515,19.99451903967909,19.883437439489885,859.3444411241795,1916.7310977398547,2646.577136593957,3139.223552359017,4853.809494334049,8378.93021283182,10050.60914394528,11133.328516745143,1.0231442558010313,0.5122907196503922,1.0,4.0,0.59754807,0.8468451,20.889982,7.1933491601768535e-09,2.891553407372784e-08,0.1992127287232911,0.2487711447652247,0.1003687063744535,0.2238681156721833,0.3091118192056305,0.3666513587477325,0.1410307404882523,0.243455523706579,0.2920272935275304,0.3234864422776383,4683,0.11659438726339785
2982,1437527911,0.1916428127138225,46891900.0,81585790.0,101614090.0,116332790.0,5048654.0,11569184.0,16250612.0,19575990.0,5.4686407974208795e-09,9.514722186082945e-09,1.18504682632138e-08,1.3566996759661226e-08,5.887856182708159e-10,1.3492247728584382e-09,1.8951836993982038e-09,2.2829968247903328e-09,20.345304,19.711056,19.455612,19.300953,51940550.0,93154980.0,117864700.0,135908780.0,20.353914425305515,19.719666168622165,19.46422211878696,19.309562370709568,22.884741947583347,21.98442451708713,21.61550633662144,21.41337148898044,20.46493642084995,19.863644764355808,19.625295326642185,19.47842471354404,701.6220366634683,1607.7932208793422,2258.3823206367742,2720.516751515463,6516.6655359934375,11338.147284641707,14121.533783415298,16167.0251746514,1.2139859841789693,0.6034269936551068,1.0,4.0,0.43825412,0.79300165,80.02661,6.1161909153177906e-09,4.0400828006378857e-08,0.1314828649190383,0.1513877001219787,0.0962667092725163,0.2205987760885464,0.309863463412296,0.3732710512266411,0.1353595582367653,0.2355079601977025,0.2933224920000831,0.3358099895654491,4691,0.10389518989072823
2985,1437527944,0.2029892039214726,105335530.0,172175870.0,213310700.0,244099800.0,14206595.0,36932668.0,54576704.0,67304790.0,1.0798567272792384e-08,1.7650765223420132e-08,2.1867740316220813e-08,2.5024112697294253e-08,1.456401888894615e-09,3.786185744850848e-09,5.594979903956201e-09,6.8998115198068555e-09,19.59301,18.985884,18.716932,18.553501,119542120.0,209108540.0,267887410.0,311404600.0,19.57856424712889,18.971438488004136,18.70248564147704,18.539054473874497,21.89114221000425,20.85384138488524,20.429849704739976,20.20225294494384,19.715931495664048,19.182436546323228,18.949835380551743,18.80344875716917,1752.036364687557,4554.738479608562,6730.698209057448,8300.39618318576,12990.545899343264,21233.685543941472,26306.66823665567,30103.74296114025,1.3784605572184492,0.7546585137168427,1.0,4.0,0.96114784,0.9624452,97.41446,1.773737905750852e-08,7.534118550972756e-08,0.1905635216870558,0.2354273003650352,0.0821092464887422,0.2134579806970112,0.3154344107391795,0.388998362075067,0.1433287043541034,0.2342778095129509,0.2902495940854742,0.3321438920474714,4694,0.15758511937344177
2986,1437527952,0.2107996671999836,88765550.0,163849580.0,212103620.0,246939700.0,33864884.0,88499280.0,130507110.0,160048740.0,8.358780603407771e-09,1.5429214252963297e-08,1.997314904265016e-08,2.3253555246387933e-08,3.188952475481706e-09,8.333706704092143e-09,1.2289455431461353e-08,1.5071299599797247e-08,19.64368,18.860174,18.528175,18.341223,122630430.0,252348860.0,342610720.0,406988400.0,19.636077476863203,18.85256965291911,18.520571781520182,18.333618236903487,21.0331996215623,19.99022324216777,19.5684881938737,19.34694249761516,19.98696167600566,19.32146031988078,19.04120404851848,18.876096798304854,3861.180919244479,10090.453912547044,14880.061372449096,18248.324743488523,10120.811346055929,18681.67756122155,24183.456871153285,28155.372706083355,0.6608713893137386,0.4544544361710153,1.0,4.0,0.87442416,0.9667744,50.41783,3.8883414210832454e-08,6.701469914540915e-08,0.3671775915405453,0.5802225281403876,0.0820131521082239,0.2143256037152155,0.3160589369526783,0.3876023072238823,0.12473067402753,0.2302363075944713,0.2980412115902296,0.3469918067877691,4695,0.11012345187596652
2988,1437528007,0.1893589913362543,142229700.0,222820180.0,269050720.0,305519650.0,14739808.0,36202770.0,52479324.0,64226830.0,1.703764632801265e-08,2.6691550710689456e-08,3.22294921007572e-08,3.659809388785525e-08,1.765676495059651e-09,4.336716962911914e-09,6.286480064457289e-09,7.693709883094276e-09,19.147192,18.603384,18.368677,18.216969,156969500.0,259022940.0,321530050.0,369746500.0,19.12613161082039,18.58232267374764,18.34761627192269,18.19590814585457,21.694439725825884,20.71881540293465,20.315698461482626,20.09637840265999,19.233193473765947,18.745782451579668,18.54108341212044,18.40307243342171,2100.023282407445,5157.910937429015,7476.883527639486,9150.580351719187,20263.88025838185,31745.854349358346,38332.45505650887,43528.23189900609,1.736616234816348,0.9433305193795336,1.0,4.0,0.32322767,0.73338264,124.89047,2.0082583405523133e-08,1.1255678302731456e-07,0.151407413542585,0.1784217739832023,0.0879207988782991,0.2159441059348649,0.3130315641626854,0.3831035310241504,0.1513693616689401,0.2371386746874334,0.2863399891393962,0.3251519745042301,4701,0.16447474561800418
